ID,Burn,In_Out,lat,long,elev,aspect,aspect_SW,slope,hl_index,dist,dwd,d2wd,rdnbr,dnbr,herb_cov,shrub_cov,tree_cov,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH,temp,winter_aridity,summer_aridity,PIPO,PSME,ABCO,POTR,PJ
HAYOUT106,Hayman,OUT,39.1226488,-105.170299,2391,33.6901016,-0.980580792,1.89159,0.772846,6,86.03266587,9.013217235,760,468,18,11,0,7.378571429,18.72142857,-2.442857143,21.17857143,518.4285714,292.8571429,34.86428571,67.54285714,381.5714286,1849.071429,3970.071429,124.0714286,171.0714286,157,265.0714286,108,60,-34.5,35.3,949.7857143,504.7142857,-4276.05,48.92857143,0.374999766,1.565667789,-0.247841944,5,0,0,0,0
HAYOUT107,Hayman,OUT,39.11699618,-105.2429524,2480,323.7460022,-0.152054423,3.20926,0.787981,44,76.12778899,3.860611343,1011,546,12.5,5,0,7.342857143,18.49285714,-2.307142857,20.8,495.7857143,281,36.39285714,69.56428571,372.0714286,1821.785714,3974.214286,114,177.0714286,154.2857143,266.9285714,112.6428571,55.92857143,-33.1,34.9,925.2142857,497.7857143,-4275.771429,51.35714286,0.3526486,1.594982673,0.381750858,23,6,0,0,0
HAYOUT109,Hayman,OUT,39.1158782,-105.2432378,2490,24.7751007,-0.938342876,6.79074,0.75094,1,101.036749,13.87693781,620,405,12.5,3,0,7.285714286,18.43571429,-2.357142857,20.78571429,496.4285714,281.2142857,36.27142857,69.26428571,375.2857143,1811.357143,3987.928571,111.8571429,176.7857143,154.3571429,266.7857143,112.4285714,56.5,-33.2,34.9,922.2142857,494.2142857,-4275.757143,51.35714286,0.2633243,1.596991331,0.384455988,48,86,0,0,0
HAYOUT114,Hayman,OUT,39.11108646,-105.1828671,2488,282.723999,0.533998255,7.8006101,0.815033,45,8.062631574,0.924964119,902,472,23.5,9.5,0,7.142857143,18.35,-2.557142857,20.9,518.3571429,292.4285714,34.40714286,66.27857143,392.9285714,1783.357143,4040.785714,107.2857143,171.5714286,157.1428571,264.7142857,107.5,62.92857143,-34.2,34.8,926.6428571,483.7857143,-4275.728571,50.21428571,-0.099080964,1.558836051,-0.015001682,5,2,0,0,0
HAYOUT115,Hayman,OUT,39.11085468,-105.1869611,2449,294.4440002,0.351122699,10.3709002,0.813988,27,32.497599,3.268484326,721,476,23.5,34.5,0,7.278571429,18.5,-2.428571429,20.91428571,516.2857143,291.3571429,34.81428571,67.08571429,381.2857143,1813.285714,3997.642857,113.8571429,172.4285714,156.9285714,265,108.0714286,60.35714286,-34,35.1,935.8571429,493.5714286,-4275.757143,49.71428571,0.140667051,1.551134855,0.002172806,19,7,0,0,0
HAYOUT116,Hayman,OUT,39.09658718,-105.3665609,2717,39.5597,-0.995495526,21.4459991,0.664882,22,37.96632176,3.843353558,857,507,17.5,1.5,0,5.757142857,16.90714286,-4.142857143,21.03571429,551.5714286,271.4285714,29.64285714,65.83571429,532.7857143,1500.642857,4496.142857,59.28571429,156.3571429,164.9285714,259.3571429,94.28571429,118.3571429,-36.5,33.5,833.2857143,426.6428571,-4275.242857,50.35714286,-2.359973576,0.905568668,-0.109488901,42,12,0,37,0
HAYOUT119,Hayman,OUT,39.10782276,-105.1895438,2439,310.9140015,0.071253695,14.9197998,0.815585,13,30.25275697,2.404848823,800,472,30.5,5,0,7.342857143,18.55714286,-2.35,20.9,516.8571429,291.5,34.9,67.25,375.7857143,1825.428571,3979.142857,116.2857143,172.5714286,156.7142857,265,108.2857143,59.21428571,-34,35.1,941,496.5714286,-4275.757143,49.42857143,0.231942473,1.540259348,0.007514688,8,2,0,1,0
HAYOUT121,Hayman,OUT,39.0936209,-105.3699222,2664,215.5379944,0.986394832,3.9417701,0.800297,8,27.25608101,2.827570535,743,458,10.5,1.5,0.5,5.885714286,17.08571429,-4.007142857,21.08571429,541.9285714,269.9285714,30.45,66.90714286,518.5,1531.571429,4448.142857,63.92857143,156.4285714,165.0714286,259.2857143,94.28571429,110.8571429,-36.5,33.7,846.3571429,441.1428571,-4275.192857,49.92857143,-2.057765616,0.97070416,-0.050507462,71,0,5,16,0
HAYOUT123,Hayman,OUT,39.10207014,-105.2074658,2579,333.4349976,-0.316228574,2.9892399,0.782797,170,0.488064857,0.018806519,1057,496,8.5,0.5,0,7.035714286,18.01428571,-2.492857143,20.5,514.8571429,291.0714286,34.40714286,65.44285714,389.3571429,1738.428571,4070.928571,95.28571429,174.7857143,155.2142857,265.2857143,110.2142857,62.85714286,-33.4,34.4,902.9285714,463.5714286,-4275.242857,51.92857143,-0.423697319,1.561836632,0.351341744,0,0,0,33,0
HAYOUT124,Hayman,OUT,39.10112619,-105.2161599,2586,341.5650024,-0.447212834,1.16992,0.78125,19,38.25232417,3.367927616,971,503,24.5,0,0,6.964285714,17.95714286,-2.557142857,20.51428571,512.5714286,290.0714286,34.47142857,65.47142857,394.5714286,1727.285714,4088.642857,93.21428571,174.5,155.3571429,265.2857143,109.8571429,63.78571429,-33.4,34.3,899.8571429,461.7142857,-4275.264286,52.14285714,-0.491891266,1.577258697,0.371810644,9,0,0,0,0
HAYOUT129,Hayman,OUT,39.09712215,-105.2178129,2572,279.1619873,0.585495644,6.9856901,0.815784,18,32.16917759,2.564337995,790,474,21.5,2.5,0,6.964285714,17.95714286,-2.564285714,20.51428571,514.0714286,291,34.36428571,65.23571429,395.2142857,1725.428571,4091.285714,93.07142857,173.7142857,155.7857143,265.0714286,109.2142857,63.92857143,-33.5,34.4,899.8571429,461.7142857,-4275.321429,51.85714286,-0.517587024,1.57752806,0.352300132,3,0,0,0,0
HAYOUT133,Hayman,OUT,39.1004241,-105.138662,2531,333.1040039,-0.310742852,17.6847992,0.785418,75,5.97069133,0.453695451,1005,578,42,4,0,6.678571429,17.92142857,-3.028571429,20.95,557.3571429,311.8571429,31.15714286,60.76428571,433.8571429,1686.5,4190.571429,90,165.4285714,159.8571429,262.2857143,102.2142857,80,-35.2,34.4,890.4285714,432.4285714,-4275.871429,50,-1.172203321,1.5250011,-0.568567382,1,0,0,0,0
HAYOUT135,Hayman,OUT,39.0935383,-105.2212132,2565,21.2504997,-0.915314992,8.7006302,0.742668,22,60.49744444,4.360980618,782,541,5.5,10,0,6.942857143,17.94285714,-2.592857143,20.55,514.8571429,291.6428571,34.27142857,65.06428571,398.0714286,1721.642857,4099.142857,92.5,173.2857143,156,264.7142857,108.7142857,64.64285714,-33.6,34.4,900.2142857,461.1428571,-4275.357143,51.64285714,-0.544111632,1.583970061,0.311736535,41,6,0,10,0
HAYOUT150,Hayman,OUT,39.0897614,-105.2218489,2617,15.1011,-0.866906319,14.9871998,0.722973,3,11.99527023,1.481716312,795,471,13.5,23,0,6.714285714,17.65,-2.785714286,20.42142857,517.0714286,293.1428571,33.65714286,63.64285714,413.6428571,1668.071429,4170.428571,82.21428571,172,156.7142857,264.1428571,107.5,69,-33.7,34,874.0714286,439.4285714,-4275.264286,52.35714286,-1.021516118,1.606323916,0.384736415,4,6,0,17,0
HAYOUT156,Hayman,OUT,39.09156983,-105.187523,2621,2.4895501,-0.737154107,16.757,0.737888,315,0.029826785,0.000944287,947,596,13.5,3,0,6.614285714,17.6,-2.914285714,20.5,531,299.7857143,32.57142857,62.02142857,425.5714286,1650.571429,4205.857143,79.85714286,169.2857143,157.9285714,263.2142857,105.0714286,73.71428571,-34.3,33.9,870,429.3571429,-4275.585714,51.42857143,-1.267609426,1.582101436,0.139231217,0,0,0,6,0
HAYOUT159,Hayman,OUT,39.08925382,-105.1984901,2538,43.0584984,-0.999425938,21.9543991,0.668925,106,3.21106531,0.122092589,959,544,8.5,4,0,6.942857143,17.98571429,-2.607142857,20.6,526.3571429,297.2857143,33.52857143,63.97857143,399,1724.928571,4098.714286,93.71428571,171.6428571,157,264.2857143,107.0714286,66.5,-33.9,34.4,906.2142857,458.7142857,-4275.521429,51.14285714,-0.60262635,1.554233225,0.114612629,2,0,0,16,0
HAYOUT161,Hayman,OUT,39.08860555,-105.1872723,2636,236.3099976,0.980580453,9.3930197,0.8132,221,0.041221124,0.001845018,940,531,12,1,7.5,6.542857143,17.50714286,-2.985714286,20.47142857,533.2857143,301.2142857,32.30714286,61.43571429,430.7857143,1633,4229.285714,76.78571429,168.6428571,158.0714286,262.7857143,104.7857143,75.57142857,-34.4,33.8,865.5,423.2142857,-4275.585714,51.78571429,-1.416637166,1.586982141,0.129564245,0,0,0,66,0
HAYOUT163,Hayman,OUT,39.08630968,-105.2022628,2554,17.8502998,-0.889817315,15.8870001,0.722624,70,0.878551079,0.03215984,1024,502,8.2,5,0,6.885714286,17.90714286,-2.614285714,20.51428571,526.6428571,297.7857143,33.41428571,63.55714286,400.5,1711.071429,4113.5,90.64285714,171.8571429,156.9285714,264.2857143,107.2857143,67.21428571,-33.9,34.3,899.0714286,451.8571429,-4275.45,51.35714286,-0.723385865,1.560548693,0.176352206,3,0,0,42,0
HAYOUT164,Hayman,OUT,39.07928741,-105.2890221,2636,33.6901016,-0.980580792,36.1039009,0.568104,19,124.0665621,10.9937691,720,528,5,2.5,0,6.328571429,17.52142857,-3.385714286,20.92142857,489.8571429,272.6428571,34.69285714,68.04285714,467.9285714,1612.571429,4306.214286,77.07142857,164.3571429,161.8571429,262.5,100.5,78.21428571,-34.7,33.9,854.9285714,454.8571429,-4275.871429,51.35714286,-1.201107148,1.597955326,0.476200037,11,18,0,25,0
HAYOUT168,Hayman,OUT,39.07769484,-105.2880445,2705,23.1986008,-0.928476758,17.9132004,0.693118,16,111.6690114,9.4721975,889,561,3.5,28,0,6.107142857,17.27857143,-3.557142857,20.82857143,491.4285714,274.7857143,34.12857143,66.52857143,485.5,1563.5,4376.714286,69.21428571,163.8571429,161.7857143,262.2857143,100.4285714,82.28571429,-34.7,33.5,832.6428571,433.0714286,-4275.785714,52.35714286,-1.622643781,1.640355042,0.509439393,3,7,0,7,0
HAYOUT172,Hayman,OUT,39.07754082,-105.2847143,2664,13.7816,-0.855197857,11.8738003,0.73433,1,83.33033197,7.333653748,683,486,14,2.5,0,6.228571429,17.40714286,-3.457142857,20.87857143,492.0714286,275.0714286,34.34285714,66.95,475.5,1590.142857,4337.357143,73.21428571,164,161.7857143,262.2857143,100.5714286,79.71428571,-34.7,33.7,843.4285714,442.8571429,-4275.757143,52,-1.41771648,1.630892935,0.463507409,0,7,0,36,0
HAYOUT173,Hayman,OUT,39.08336499,-105.2011213,2557,84.805603,-0.768220923,4.4991498,0.767177,187,0,0,630,477,64.5,0.5,0,6.842857143,17.85,-2.671428571,20.5,528.9285714,299.2142857,33.18571429,63.07142857,404.4285714,1699.928571,4129.285714,88.57142857,171.2142857,157,263.6428571,106.7857143,68.5,-34,34.3,897.1428571,448.2857143,-4275.471429,51.35714286,-0.824287038,1.563191591,0.153407403,0,0,0,0,0
HAYOUT182,Hayman,OUT,39.07514842,-105.2828319,2737,8.3438902,-0.802233207,16.3708992,0.723629,95,33.14014164,1.374757289,988,648,5,25.5,0,6.042857143,17.12857143,-3.578571429,20.72857143,493.5714286,278.0714286,33.82857143,65.24285714,488.9285714,1541.714286,4400.857143,65.57142857,164.4285714,161.5,262.2142857,100.6428571,83.07142857,-34.6,33.3,820.7142857,422.2857143,-4275.671429,53.07142857,-1.824502703,1.681386856,0.538509801,2,3,0,2,0
HAYOUT183,Hayman,OUT,39.08090129,-105.2032185,2600,151.6990051,0.287343888,3.3841801,0.794206,227,2.874631797,0.107584348,990,558,16.5,10.5,0,6.685714286,17.61428571,-2.778571429,20.38571429,530.0714286,300.1428571,32.82142857,62.1,413.7857143,1661.571429,4177.571429,80.85714286,170.8571429,156.9285714,263.4285714,106.5,71.21428571,-33.9,34,875.0714286,432.2142857,-4275.4,52,-1.167540705,1.581747889,0.236502328,3,1,0,3,0
HAYOUT184,Hayman,OUT,39.07260647,-105.3114333,2496,10.3048,-0.82219173,34.3156013,0.631761,1,128.823671,16.80316231,827,618,8.5,18,0,6.45,17.81428571,-3.55,21.35714286,471.1428571,260.3571429,36.32857143,72.37857143,472.1428571,1655.857143,4272.785714,86.07142857,158.5,164.6428571,260.1428571,95.35714286,74,-36.2,34.5,890.5,501.9285714,-4276.078571,48.35714286,-0.658956479,1.5881852,0.447250857,0,7,0,0,0
HAYOUT189,Hayman,OUT,39.07306654,-105.2866385,2775,309.2890015,0.099510759,12.6491003,0.80816,50,68.31887604,3.828178358,978,660,8.5,5.5,7.5,5.907142857,17.01428571,-3.685714286,20.7,490.9285714,277.5,33.73571429,64.90714286,500,1515.142857,4441.785714,61.85714286,163.7142857,161.6428571,262,100.4285714,85,-34.6,33,810.7857143,414.5,-4275.7,53.35714286,-2.016436854,1.709907469,0.590316047,3,4,0,8,0
HAYOUT190,Hayman,OUT,39.07125806,-105.310202,2559,352.4509888,-0.608082567,18.7698002,0.746702,14,98.65044297,7.717963615,1024,578,10,20.5,0,6.271428571,17.61428571,-3.664285714,21.24285714,472.8571429,263.1428571,35.83571429,70.82857143,484.4285714,1616.571429,4326,78.85714286,158.7142857,164.4285714,260.1428571,95.5,76.78571429,-36.1,34.2,870.4285714,482.9285714,-4275.985714,49.35714286,-1.012522966,1.634415842,0.487989102,3,8,0,4,0
HAYOUT195,Hayman,OUT,39.0706914,-105.313182,2623,12.875,-0.846889974,19.1762009,0.720093,8,156.9585438,14.54328375,805,511,5.5,8,0,6.071428571,17.37142857,-3.835714286,21.20714286,474.1428571,264.8571429,35.27142857,69.40714286,502.5714286,1570,4394,71.42857143,158.2142857,164.5,259.7142857,95.14285714,80.92857143,-36.1,33.8,853.3571429,465.2142857,-4275.928571,50.21428571,-1.381649897,1.671315937,0.481544509,34,9,0,4,0
HAYOUT199,Hayman,OUT,39.07699821,-105.2090109,2581,358.5679932,-0.689214896,14.9101,0.737291,59,14.56901208,0.551610349,957,596,15.5,12.5,0,6.764285714,17.7,-2.7,20.39285714,528.5,300.2142857,33.05,62.37857143,407.9285714,1675.571429,4155,83.35714286,171.5714286,156.7857143,263.5714286,106.8571429,69.5,-33.9,34.1,888.2857143,439.7857143,-4275.357143,51.85714286,-1.001424069,1.586231524,0.235590579,1,0,0,0,0
HAYOUT203,Hayman,OUT,39.06789333,-105.3081413,2604,10.9540997,-0.828589331,13.7873001,0.730305,6,80.52172355,9.050172593,837,628,14,13.5,0,6.157142857,17.43571429,-3.721428571,21.17142857,472.5,264.8571429,35.61428571,69.71428571,492.7857143,1588.714286,4363.428571,74.14285714,158.8571429,164.4285714,260.1428571,95.64285714,78.21428571,-36,33.9,859.4285714,471.3571429,-4275.892857,50,-1.236956316,1.680924975,0.529383161,0,0,0,13,0
HAYOUT217,Hayman,OUT,39.06480557,-105.2856919,2790,40.9143982,-0.997458718,9.0172501,0.728584,8,47.7217375,5.600108539,834,483,9.5,2.5,0,5.828571429,16.90714286,-3.764285714,20.65714286,485.6428571,278,33.93571429,64.37142857,506.6428571,1496.571429,4467.714286,58.92857143,163.0714286,161.9285714,261.4285714,99.5,84.21428571,-34.7,32.9,807.7142857,412.6428571,-4275.585714,53.35714286,-2.127591299,1.784519156,0.663647737,31,4,0,18,0
HAYOUT220,Hayman,OUT,39.06275891,-105.2824472,2777,183.0130005,0.743296633,3.9151199,0.804058,22,48.38399318,4.563428312,868,609,3.5,2.5,0,5.864285714,16.92142857,-3.742857143,20.65,485.8571429,279,34.02142857,64.22857143,503.5,1502.285714,4457.5,59.5,163.0714286,161.8571429,261.3571429,99.42857143,82.85714286,-34.7,33,810.7142857,414.7857143,-4275.564286,53.35714286,-2.089501843,1.799507297,0.657950014,2,0,0,36,0
HAYOUT223,Hayman,OUT,39.05842476,-105.3271707,2601,209.5780029,0.96399338,11.1457996,0.829288,10,73.59252043,8.338824769,807,507,12.5,0,0,5.907142857,17.30714286,-4.185714286,21.47857143,454.2857143,254.6428571,36.46428571,71.94285714,529.3571429,1550.5,4447.214286,69,153.2142857,166.7857143,257.6428571,90.71428571,80.5,-37.3,33.9,857.4285714,487.0714286,-4275.9,48.35714286,-1.353910338,1.735750702,0.574256956,49,10,0,27,0
HAYOUT224,Hayman,OUT,39.05750909,-105.3354649,2541,354.0360107,-0.629808707,15.2158003,0.752093,5,109.4980551,9.851955923,892,537,19.5,3.5,0,6.007142857,17.42142857,-4.171428571,21.62857143,450.3571429,250.6428571,36.99285714,73.67142857,524.6428571,1576.928571,4417.357143,73.35714286,151.7142857,167.7142857,256.8571429,89.14285714,79,-37.8,34.2,877.0714286,506.1428571,-4275.921429,47.21428571,-1.0820501,1.697962924,0.543847836,5,4,0,0,0
HAYOUT226,Hayman,OUT,39.06102188,-105.2852721,2782,23.7495003,-0.932004708,6.0401201,0.752904,13,48.02055768,3.18978614,864,560,4.5,5.5,0,5.835714286,16.90714286,-3.785714286,20.67857143,482.8571429,277.7142857,34.16428571,64.42142857,506.8571429,1497.071429,4467.071429,58.92857143,162.7142857,162.0714286,261.2142857,99.21428571,82.92857143,-34.8,33,809.7142857,415.7857143,-4275.571429,53.35714286,-2.100805817,1.815520327,0.674641821,7,3,0,19,0
HAYOUT227,Hayman,OUT,39.05721703,-105.3304475,2576,332.3540039,-0.298274648,9.5590801,0.786546,8,103.3265794,10.13172957,834,540,16.5,8.5,0,5.957142857,17.35,-4.2,21.55,451.0714286,252.5,36.79285714,72.77142857,528.7857143,1560.357143,4437.357143,70.64285714,152.2857143,167.2857143,257.2857143,89.85714286,79.71428571,-37.6,34,867.9285714,496.5,-4275.928571,48,-1.227941753,1.729849175,0.571301417,13,5,0,0,0
HAYOUT229,Hayman,OUT,39.05694983,-105.3325151,2560,10.1246996,-0.820398446,10.9004002,0.73661,17,75.00621157,5.631583777,729,480,13,1,0,6.142857143,17.47857143,-3.885714286,21.33571429,453.1428571,255.4285714,37.04285714,72.45714286,500.7857143,1589.285714,4373.857143,74.57142857,153.5,167,257.5,90.5,75.57142857,-37.1,34.2,878.5,503.7142857,-4275.928571,47.71428571,-1.017758828,1.724598224,0.700485905,16,11,0,69,0
HAYOUT238,Hayman,OUT,39.06381682,-105.2027419,2651,159.7749939,0.419055853,8.7591105,0.820137,7,22.9659261,4.17792457,838,573,29,2.5,0,6.342857143,17.27857143,-3.142857143,20.42857143,526.7857143,301.4285714,32.33571429,60.65714286,447.2857143,1586.5,4295.428571,69.78571429,165.5,160.2142857,261.1428571,100.7857143,77.85714286,-34.7,33.7,858.5,419.9285714,-4275.35,51.42857143,-1.696748175,1.669748803,0.235739129,64,2,0,0,0
HAYOUT242,Hayman,OUT,39.05266986,-105.326,2550,75.4654999,-0.861934614,10.0043001,0.757473,46,35.44934084,1.357727575,996,572,9.5,13,0,6.142857143,17.49285714,-3.907142857,21.40714286,450.6428571,255.7142857,37.25,72.45714286,503.3571429,1591.642857,4375,74.92857143,153.5,167.1428571,257.6428571,90.57142857,74.5,-37.1,34.2,879.9285714,506,-4275.814286,47.5,-0.977985187,1.767658626,0.663303644,5,0,0,25,0
HAYOUT275,Hayman,OUT,39.03175685,-105.3086544,2621,9.92624,-0.818412969,18.1884995,0.716557,19,131.8617399,10.1814438,991,622,18,0.5,0,5.957142857,17.19285714,-4.007142857,21.20714286,441.7857143,260.5714286,37.62857143,69.95,516.3571429,1544.142857,4434.357143,66.28571429,154.1428571,166.7857143,257.6428571,90.78571429,71.64285714,-36.7,33.8,859.5,490.2142857,-4275.478571,49,-1.33222352,1.98618604,0.847835882,9,4,0,13,0
HAYOUT276,Hayman,OUT,39.02962123,-105.3378979,2524,346.1849976,-0.517803022,13.3115997,0.766084,2,127.0032839,11.00931167,944,486,16.5,12.5,0,5.957142857,17.40714286,-4.328571429,21.70714286,428.0714286,247.2857143,38.82142857,74.65714286,535.2142857,1569.5,4437.285714,72.21428571,147.0714286,170.3571429,254.6428571,84.64285714,72.71428571,-38.5,34.4,890.7142857,534.2142857,-4275.642857,45.5,-0.943025162,1.905426728,0.74876903,4,0,0,21,0
HAYOUT278,Hayman,OUT,39.02856592,-105.3351201,2533,45.5906982,-0.999946856,32.8512001,0.5989,0,123.2159231,14.44842526,740,442,49,3,0,5.957142857,17.38571429,-4.3,21.66428571,426.7142857,247.9285714,38.92857143,74.4,534.0714286,1566.928571,4438.142857,71.57142857,147.4285714,170.2857143,254.8571429,84.85714286,72.21428571,-38.4,34.4,888.5,532.1428571,-4275.642857,45.92857143,-0.959641112,1.933716264,0.788706704,23,0,0,0,0
HAYOUT281,Hayman,OUT,39.02935163,-105.3083551,2667,354.2890015,-0.633232315,13.5770998,0.755249,7,118.5671751,13.53675747,797,562,18,12.5,0,5.842857143,17.03571429,-4.107142857,21.14285714,442.2142857,263,37.32142857,68.75714286,525,1518.785714,4470.642857,62.71428571,154,166.7857143,257.3571429,90.64285714,73,-36.7,33.6,847.7857143,477.6428571,-4275.421429,49.35714286,-1.574144039,2.037458383,0.862162625,8,3,0,0,0
HAYOUT283,Hayman,OUT,39.02861849,-105.3061568,2654,55.5610008,-0.983060331,20.6130009,0.676683,10,71.85817831,5.444737748,900,497,4.5,5,7.5,5.871428571,17.09285714,-4.05,21.14285714,441.5714286,262.8571429,37.48571429,68.95714286,520.8571429,1527.285714,4456.571429,63.78571429,154.3571429,166.7142857,257.5714286,90.85714286,72,-36.7,33.7,852.3571429,481.8571429,-4275.442857,49.35714286,-1.48730777,2.037302515,0.871684277,7,1,0,0,0
HAYOUT284,Hayman,OUT,39.02590028,-105.3249643,2590,20.0951996,-0.907008736,27.4692993,0.649983,24,47.62694172,3.708994423,864,590,28.5,10.5,0,5.878571429,17.21428571,-4.242857143,21.47142857,429.5714286,253.4285714,38.52857143,72.16428571,532.7857143,1544,4457.285714,67.57142857,149.5,169.1428571,255.6428571,86.64285714,71.64285714,-37.8,34.1,869.7857143,512.1428571,-4275.578571,47.21428571,-1.220878681,2.011825123,0.849937356,10,7,0,3,0
HAYOUT285,Hayman,OUT,39.02683996,-105.3039772,2649,74.2488022,-0.872506222,11.4640999,0.745178,89,18.41716405,0.685644973,978,543,15,5.5,0,5.885714286,17.10714286,-4.028571429,21.13571429,440.4285714,262.8571429,37.65,69.00714286,518.7142857,1531,4450,64.21428571,154.5,166.6428571,257.5714286,91.14285714,70.92857143,-36.6,33.7,853.7142857,483.5,-4275.457143,49.35714286,-1.452441705,2.051291352,0.889405222,2,0,0,5,0
HAYOUT287,Hayman,OUT,39.02467621,-105.327662,2649,299.0549927,0.274714606,7.9763298,0.807058,26,58.12866832,4.041435701,931,535,4.5,6.5,0,5.757142857,17.05714286,-4.3,21.33571429,430.5714286,255.1428571,38.15,70.96428571,541.0714286,1513.642857,4497.714286,62.78571429,149.1428571,169.2857143,255.5714286,86.42857143,73.5,-37.8,33.8,856,498.7142857,-4275.528571,47.5,-1.490327501,2.036325253,0.926609212,10,0,0,0,0
MROUT012,Missionary_Ridge,OUT,37.45731084,-107.6882077,2691,164.8990021,0.498472641,15.7065001,0.873254,21,73.75578411,5.92013893,909,633,0.5,75.5,0,5.114285714,16.16428571,-5.057142857,21.20714286,759.2857143,308.5,20.65,56.26428571,595.1428571,1322.142857,4709.142857,38.71428571,142.0714286,172.8571429,255.1428571,82.35714286,226.5714286,-38.7,33.3,838.2857143,404.5,-4274.6,46.42857143,-4.181237274,-0.57224024,-2.053112853,0,0,0,25,0
MROUT015,Missionary_Ridge,OUT,37.4551875,-107.6896464,2698,100.9540024,-0.559858282,15.9940996,0.791165,17,51.65443152,2.765010211,721,532,28.5,42.5,29,4.9,15.77857143,-5.057142857,20.85,779.7857143,314.6428571,19.8,53.86428571,604.6428571,1262.214286,4785.642857,32.5,134.7142857,179.5714286,250.3571429,70.71428571,239.9285714,-38.7,33.2,836.7142857,397.3571429,-4275.114286,45.5,-4.707079784,-0.688763651,-1.915704055,0,0,6,72,0
MROUT024,Missionary_Ridge,OUT,37.45259544,-107.6906951,2704,118.7799988,-0.279326315,17.9748001,0.818135,60,63.48064475,3.641311633,682,445,32,2.5,62.5,4.935714286,15.85,-5.071428571,20.91428571,774.7142857,314.4285714,19.97857143,54.14285714,604.6428571,1273.285714,4773.714286,33.35714286,136.7142857,177.8571429,251.5714286,73.78571429,236.2857143,-38.6,33.2,834.7142857,397.3571429,-4274.971429,45.92857143,-4.617778128,-0.637026432,-1.944149882,0,0,2,0,0
MROUT063,Missionary_Ridge,OUT,37.43421695,-107.7658044,2469,320.7109985,-0.099510759,17.6926003,0.846123,178,3.330779225,0.138751077,851,574,49.5,5,0,6.414285714,17.92857143,-4.764285714,22.69285714,624,263.6428571,27.3,72.98571429,510.0714286,1626.5,4284.714286,82.28571429,159.5714286,163.9285714,263.5,99.57142857,148.1428571,-37.5,34.5,927.9285714,526.9285714,-4275.457143,47,-1.048740033,-0.031029114,-1.920974714,0,0,0,7,0
MROUT064,Missionary_Ridge,OUT,37.43422136,-107.7636915,2515,48.9452019,-0.99763031,18.1961002,0.703182,152,3.857757904,0.185066821,1068,584,11,70,0,6.242857143,17.67857143,-4.807142857,22.50714286,638.7857143,267.2857143,26.37142857,71.07857143,520.7857143,1584.071429,4339.5,74.64285714,158.2857143,164.9285714,263,97.92857143,157,-37.5,34.2,915.5,509.2857143,-4275.342857,47.42857143,-1.449340195,-0.11526415,-1.914416641,0,0,0,23,0
MROUT065,Missionary_Ridge,OUT,37.45564125,-107.5325861,2678,251.5650024,0.894427572,7.6677198,0.848996,18,88.13646714,6.533322556,843,565,2.5,14,29,5.064285714,16.29285714,-5.807142857,22.1,751.7857143,299.5,20.77142857,58.47857143,634.7142857,1343.214286,4734.428571,41,137.7857143,177.0714286,253.5,76.5,234.5714286,-39.9,33.8,861.8571429,431.4285714,-4274.9,45,-3.973304369,-0.569534775,-2.663871361,0,0,0,27,0
MROUT075,Missionary_Ridge,OUT,37.4543659,-107.5344873,2626,189.2929993,0.812012221,14.5703001,0.872893,21,93.51368496,6.887976109,706,470,18,22.5,0,5.25,16.57142857,-5.742857143,22.31428571,740.1428571,297.0714286,21.37142857,59.94285714,622.4285714,1387.785714,4671.571429,46.57142857,139.2142857,175.7142857,254.2857143,78.64285714,223.7142857,-40,34.2,877.9285714,447.8571429,-4275,44.5,-3.562988062,-0.501784682,-2.746428615,0,0,0,16,0
MROUT080,Missionary_Ridge,OUT,37.45190119,-107.5338616,2597,246.8009949,0.928479378,16.1121006,0.884845,73,77.7660527,3.826252985,928,564,18.5,26,0,5.371428571,16.76428571,-5.7,22.46428571,732.2142857,295.5,21.76428571,60.94285714,614.7857143,1418.214286,4631,50.42857143,140.3571429,174.7142857,254.9285714,80.14285714,216.7857143,-40,34.4,888.2142857,457.7857143,-4274.957143,44.35714286,-3.287547465,-0.453510533,-2.808607154,0,0,0,0,0
MROUT085,Missionary_Ridge,OUT,37.42976419,-107.759697,2691,307.2349854,0.135110586,14.6330996,0.866436,54,52.27547515,2.964631818,815,474,17.5,32,0,5.578571429,16.8,-5.007142857,21.80714286,695,280.3571429,23.25714286,64.33571429,564.5714286,1430.428571,4552.285714,51.07142857,153.7857143,168.0714286,259.9285714,91.85714286,195.1428571,-37.5,33.3,858.0714286,442.4285714,-4275.014286,48.92857143,-2.9607637,-0.426071702,-1.867385594,0,0,0,0,0
MROUT086,Missionary_Ridge,OUT,37.42961375,-107.7626632,2631,338.0090027,-0.39087576,24.9319,0.799923,42,54.27456972,3.509024113,976,654,47,40,0,5.807142857,17.10714286,-4.935714286,22.04285714,676.0714286,276,24.25714286,66.62142857,549.1428571,1482.928571,4478.071429,58.42857143,155.2142857,167,261,93.92857143,181.6428571,-37.5,33.7,876.2857143,464.2142857,-4275.164286,48.42857143,-2.454793229,-0.322441951,-1.885589796,0,0,0,10,0
